JANTINA,POSKOD_R,BAYARAN ZAKAT KESELURUHAN
L,42500,1000
L,53300,1525
P,53100,1560
L,53200,120
L,68100,1422.59
L,43000,16.2
L,62250,20
L,,900
P,62050,162
P,87000,350
L,17610,7
P,43800,100
,47100,150
L,53300,500
P,,585
P,47180,1121
P,43300,400
L,43000,21
P,62250,1440
,72400,21
P,81100,7
P,25150,54
,,915
L,43300,4375
P,70400,200
P,55100,300
P,68000,982
P,43800,320.5
L,,1000
,,3000
P,68000,390
L,81900,50
L,52200,300
P,47810,400
P,62050,325
L,55100,6650
P,55200,97.5
P,68000,200
P,68100,500
L,53300,2064
,35900,1708.89
P,13200,41.4
,47150,130
L,55100,1545
P,43000,2
L,68100,2300
L,,20000
L,,62000
P,9000,10
,71450,350
P,68100,500
L,53300,1245
P,51100,60
,,60
L,56100,2400
L,16100,159.26
,84600,18
P,47300,10.8
P,68000,630
,86000,904
P,56000,3500
P,,555
P,47800,31
,40000,180
P,52000,25000
L,52000,600
L,47800,3635
P,31350,500
L,81000,908
,6400,76
L,87027,884
,40160,10
,93050,50
L,16200,75.2
P,54000,1346.3
,13200,50
P,60000,108
P,25150,20
L,56000,700
L,42700,54
P,50300,918
L,43500,55
P,68000,36
,43300,56
,71900,54
,40300,9
,36400,10
P,68000,1280
L,47000,600
L,47820,1500
,71960,12.6
P,40460,36
,40460,30
L,56000,150
,70400,2007
,54200,7
,48000,360
P,53000,467.8
P,53100,2
P,51000,200
L,62150,1200
L,43200,2000
,22000,6
P,68100,1593
L,56100,240
P,51200,2106
L,43000,900
,27200,15
P,24300,36
,54100,55.8
,56100,9
L,62050,1650
,43000,30.6
,47400,111.6
,26100,20
P,40170,216
L,52200,603
,68000,2
,31650,200
,47301,27
,43650,100
,91000,60
P,62250,20
P,40000,1200
L,63000,57.55
L,53300,323
P,,10000
,52100,28
L,43200,900
L,68000,1207
L,62500,753
P,52200,1100
P,71000,550
P,62250,1320
P,55100,1150
L,53300,450
L,16600,1500
L,68100,450
L,87000,1300
L,87008,255
L,87000,650
L,34850,500
L,17050,290
L,51000,1246
L,53300,49.64
L,,208
,43900,120
P,,360
L,30020,2265.51
L,30020,2660
,81200,56
P,77000,3000
L,55100,600
P,68100,135
L,53100,100
L,62000,1170
L,,360
,76100,10
,50480,50
P,62050,1368.53
,5350,21
,40300,100
L,53300,1159.94
P,51100,7
P,62300,337
P,59200,600
L,53000,462
P,52100,2200
L,62150,3368.01
,59200,4500
P,71800,11000
P,32610,2310
P,47500,1000
L,87022,3600
,56100,800
L,68000,900
P,55100,5.4
L,40460,780
P,62250,1235
L,53300,120
P,43650,15000
L,54000,150
L,6000,240
P,47000,564
P,,100
L,43300,4600
P,43500,35
L,54200,1690
P,,14465.2
P,50480,33000
L,53000,2040
P,43200,350
P,47810,62.5
P,62250,908
P,68100,4433.4
P,54200,1200
,47110,300
P,43200,1800
P,62150,100
P,62300,508
P,62505,510
P,65050,60
L,62150,110
P,62200,54
L,60000,749.6
P,54200,2030
L,47620,756
P,52000,1187
L,68000,12624.05
P,53300,2150
P,21200,300
L,,600
P,87027,1300
P,,280
L,43200,590
P,47100,826
P,54200,880
P,43500,407.2
P,68100,18000
P,62250,1200
L,40150,92204.15
P,51000,1085
L,52100,1000
P,50480,840
L,6700,120
L,68100,1100
L,50490,25616
P,68000,1950
L,57100,1050
L,68000,540
P,51200,1657
P,43200,1200
P,68000,600
P,62250,1400
P,55100,1307.35
P,81300,1062.47
P,51200,200
P,,600
P,43300,200
L,68000,500
L,8200,1700
P,53100,307.86
P,,300
P,51000,720
P,,10580.7
P,68100,961
P,68000,2280
P,43300,4000
P,55100,1400
L,43000,4590.02
L,54200,200
L,43000,7860
P,52000,2475
L,43000,5597.9
L,60000,2253
P,31800,189.3
L,71700,1764
L,50490,1000
L,56100,1800
P,,120
P,51000,390
L,54200,320
P,,10
L,,1100
P,60000,3000
L,47000,3600
L,50490,25000
P,50490,1000
,55100,150
P,55100,546
L,51200,330
L,54000,2000
L,54100,600
L,51200,690
P,59100,1000
L,60000,1300
L,47400,20572.5
L,68100,300
L,68100,2000
P,53300,160
L,47000,6000
L,43300,50000
L,52100,300
L,56000,4500
P,43100,1000
L,51200,1000
L,54200,360
L,50490,7000
L,60000,6600
L,40150,8955.95
P,55000,240
L,46150,900
P,68100,300
P,68000,3150
P,57000,637
P,56000,60
P,55100,2796.22
L,28000,800
P,55100,732
L,40150,2620
P,78000,770
P,43300,2899.64
P,43200,36000
L,54200,200
L,47630,1020
L,50480,6000
L,48000,495
L,48200,17712.84
L,53000,250
L,,260
P,53000,230
L,51200,650
P,46200,60671
P,54200,160
L,21080,240
L,47000,240
P,,1560
L,56100,1320
P,43000,50
L,47300,700
P,47830,15126.85
P,48300,2550
P,93050,1000
P,43200,2175
P,68100,198
P,50490,835
L,43500,2040
P,68100,1500
L,62150,120
,,1368
P,68100,60
L,68100,150
P,43650,12000
L,62250,888
L,40400,14942.25
L,54000,3247.03
L,60000,1984
L,40160,5000
P,40160,8880
P,62300,974
P,53100,911
L,54200,910
L,72120,120
P,,1300
L,43000,3870.1
P,43000,996
L,40100,28100
L,48200,46626.25
P,,3000
P,,6600
P,43300,672
P,59200,600
L,53100,12000
P,43900,80
P,40000,793
L,43300,650
P,51100,7400
P,56000,700
P,84800,360
L,47170,20872.35
L,43900,4000
L,48050,1800
,51100,35
P,43800,2000
P,40300,588
P,57100,120
P,52200,8048
P,46000,10197.95
P,56100,5000
L,,1320
L,68100,1000
P,47500,83582
P,68100,13310
P,68000,7000
L,68100,1100
P,68000,12000
P,46000,1200
P,57000,2200
P,43100,1200
P,47410,22996
P,43650,650
P,47000,1860
L,62150,1000
P,54000,1700
P,54200,3450
L,,600
L,52000,2500
L,54200,300
P,51100,1489
P,47810,1000
L,43500,1660
P,54200,1550
P,48000,455.17
P,54200,165
P,62050,1370
L,43200,41180
P,54200,6000
P,43300,6500
L,,2028.75
P,41200,220
L,56000,1125
L,,10000
P,60000,300
P,47500,60000
P,43650,1440
P,47400,1650
L,56000,644
P,40460,800
L,,3600
P,47300,1500
L,87017,870
P,56000,2400
P,53300,1200
L,68000,2299.8
P,47200,1200
P,55100,2400
P,68100,300
P,56100,800
P,46350,36352
L,55100,2822
L,51200,1000
L,56000,42
P,56100,770
L,40150,20900
L,,672
L,68000,2198.8
P,53300,771
P,56000,2000
P,48000,600
P,62500,861.4
L,68100,9300
,68100,9100
L,68100,6849.7
L,58200,300
P,43300,1830
P,60000,1000
P,47301,10000
P,,600
P,56100,12150
L,53100,25000
L,53100,2400
P,,3000
L,54200,3419.35
P,59200,480
P,,1800
L,68000,1110
L,57000,700
P,52000,357.7
P,50300,4000
L,47400,3700
P,54200,1000
L,59100,36500
L,68100,1000
L,68000,1200
P,43300,720
P,60000,153
P,47810,3000
P,,130
L,48000,2900
P,47000,500
L,42300,2600
P,48100,1200
P,57000,5000
P,57100,3287
P,52100,5900
L,43200,6475
P,68100,2300
L,,3900
L,60000,35
P,50490,4500
P,57100,2000
P,68100,150
L,51100,1810
P,60000,5000
L,56000,1000
L,53100,2000
P,68000,1830
P,68000,3600
P,87000,26
P,46350,12000
P,55100,840
L,53100,400
L,68000,5022
P,,273
L,43000,3000
P,9108,1200
L,53300,7500
,48000,1650
L,71750,520
L,54200,9000
L,60000,18000
L,62150,3500
P,54000,400
P,62150,1172
L,40150,42000
P,52100,3000
P,62150,720
L,56000,1751
P,87008,3000
L,68000,4000
P,68100,1130
L,50480,360
P,50300,65217
P,42200,650
L,40160,3000
L,43300,6105
P,,4500
P,,1200
P,34200,806
P,,13794.5
L,47200,2220
P,50300,500
P,56100,1400
P,68000,2307
L,53000,1500
L,43000,1100
P,52100,1400
L,53100,1330
L,68100,100
L,40000,660
L,68100,2400
P,,390
L,53100,3000
P,54200,585
L,43300,3726.2
L,,130
L,68100,7045
L,53100,696
P,50490,8450
L,54200,6016
L,,4800
P,54000,21
P,,960
L,43000,1700
P,,220
L,48300,9600
L,59200,3750
P,,1440
P,68100,8750
P,43200,2300
L,43200,1152
P,51200,636
L,43200,50
L,,13910
L,82000,3406.6
L,48000,240
P,62300,720
L,47100,440
P,68100,2000
L,53300,2300
L,40100,33000
L,,816
L,43000,18000
P,43000,4532
P,60000,3700
L,,220
L,54200,33000
L,48300,18482.46
P,62000,4469
L,43300,6000
L,,240
P,,600
L,51200,1200
P,68100,542.25
P,59200,780
P,43300,1920
P,53300,960
P,62300,1200
P,,4142
P,,1123
P,47800,5000
P,50460,492
P,40150,5064
P,62250,2588.68
L,25150,1200
P,43500,2378.43
L,47620,3000
P,43650,1000
P,50480,2600
L,54000,1320
P,62502,40
L,54200,35
P,53100,360
L,68000,360
L,50400,9600
L,54200,1300
P,47100,49082.73
P,56000,2040
P,68100,720
P,43300,2400
P,52100,1255
P,59200,1827
L,43000,892
L,6800,3600
P,54200,760
P,43500,4400
P,43100,360
L,53000,3000
L,48020,1800
P,31200,720
L,43200,11050
L,,6400
L,56000,12000
P,54200,5800
L,50634,41000
P,52100,600
P,40150,16026.89
L,41200,29500
P,53100,500
L,60000,24000
P,60000,923
P,62300,2640
P,,910
L,57000,1640
P,68100,820
P,56000,5749
L,60000,4200
L,,7800
L,68000,18000
P,76100,390
L,68000,260
P,55000,20000
L,43000,10881
L,43000,810
L,47100,2000
P,52200,5000
L,43900,4000
L,31550,540
P,62300,1550
L,,700
P,40100,18
P,52000,59000
P,68000,15600
L,45010,10500
L,68000,16205
P,48000,600
P,40470,8503
L,68100,28783.45
P,40150,900
P,55100,1000
L,,120
L,68100,260
L,87020,11730
L,53300,200
L,68100,8925.32
P,68000,1000
L,43650,2100
L,40160,972
L,47000,19200
P,42700,540
L,68000,7500
L,40150,9600
L,53100,19500
P,68000,8785
L,40000,6000
P,48100,2670
L,40000,9600
P,,160
L,47180,12000
P,54200,5000
L,43000,3817
P,43000,990
L,43200,4174.78
L,53100,150
P,43000,975
L,50100,240
L,53100,2400
L,,2000
L,47100,7000
L,42000,770
P,43650,11000
L,53100,13645.14
L,43000,8120.4
L,68000,12902.5
L,63000,1134
L,50350,2500
L,41200,132
P,,110
P,47810,1250
P,40150,19076.8
P,68000,1080
L,54200,2700
P,87007,2825
P,53100,432
L,53000,1303
P,53300,4200
L,50300,1200
L,62250,13000
P,68000,1480
P,55100,840
P,54200,10100
L,40150,145825.05
P,51100,300
P,54200,4400
L,47830,1900
P,40000,7800
P,57100,110
L,48000,3000
L,43000,7000
L,32040,276
P,54200,1000
L,68000,2840
L,54200,2400
L,59000,240
P,56000,6000
P,47100,5820.3
L,56000,15000
L,68100,25000
P,68000,39200
L,68000,4800
L,43600,600
P,68000,13209.06
P,52200,1207
L,68100,12726
L,68000,3000
P,48300,10060
P,62250,7012
P,43000,650
L,62100,1264
P,43000,3600
L,,19500
L,50300,2304
L,43000,18260
L,68000,2400
L,54200,2080
P,59200,63672.12
P,53300,5620
P,56000,600
P,54000,10858.83
P,68000,2200
P,68100,1440
L,60000,16000
L,43650,2400
P,53100,120
P,,7200
P,43000,7200
L,68100,1500
L,43000,122558.8
P,40150,5000
P,35900,75.6
P,53100,2500
P,54000,160
P,53100,1050
P,,480
P,68000,380
P,71450,250
P,5350,3360
P,47810,2100
P,43200,29500
P,54000,4200
L,40150,107782.24
L,59200,1870
P,68000,3000
L,43500,1354
L,,5000
,47000,10300
L,51100,1380
P,53000,26056
L,48200,2134
P,43300,500
P,43200,5650
L,47000,5500
P,47100,2600
P,,2059.36
P,53200,1200
P,57100,2420
P,68100,525.81
P,43650,13000
L,68100,2760
L,43100,880
L,50100,24150
P,53300,2000
L,43800,5420
P,53100,360
P,46000,730
P,54200,1520
L,48000,31194
P,68000,6000
L,53100,200
P,47100,4331
P,68000,6710
P,53100,1825
L,53100,1200
L,33000,625
P,50614,1000
P,54200,2864.4
L,53300,1810
L,53100,1210
L,,480
P,,2460
P,48000,12684
L,,180
L,56000,1275
P,48020,520
L,62000,19200
P,62604,4668
P,43000,2400
P,43650,8200
P,,480
,,1000
P,56000,5021
L,,7800
L,43800,4725
P,56000,4200
P,,600
P,54200,2400
P,56000,660
P,43000,2000
L,53300,37.05
L,53100,472
L,43200,1248
L,56000,1266
P,43300,360
L,43200,1200
L,60000,12195
P,43000,1400
P,68000,5000
L,68000,10683
L,40150,32640
P,,840
L,,14400
P,43650,2400
P,68100,1200
P,60000,3000
P,53100,3000
P,55100,2000
P,51200,1500
P,43200,9600
P,,240
P,53100,19795.8
L,87000,1420
L,48000,173.67
P,,240
L,68100,600
P,43000,2400
L,43500,8804
L,43800,9975
P,6700,100
P,40150,800
P,47000,26504.2
P,68000,3250
P,56100,2093
L,,2750
L,47300,3300
L,54000,200
L,52100,4000
L,43300,1800
P,46350,37020
P,43500,2738
L,40150,3750
,42100,600
L,36400,12000
P,46300,13472
L,,2628
L,68000,12000
P,53300,3000
P,53000,3000
L,47300,372
L,,225
L,40150,1800
P,56000,1200
L,56000,1500
L,71800,3600
P,53300,2316
P,,656.52
L,87000,4800
L,60000,25500
L,,1500
L,48000,4629.42
L,43500,4400
L,43500,300
L,,1200
L,87000,2600
P,47500,2090
L,53300,5600
L,59100,3859.93
P,89760,220
L,,140
P,55000,728
L,47620,1950
L,58000,1828
P,68000,300
L,68000,8400
L,,240
L,52100,1800
L,54200,3600
P,56000,2600
L,43200,6000
L,71900,960
L,57000,180
L,48050,545
L,5060,3939.76
L,68100,550
L,,322.8
L,,360
,,540
L,40300,34500
L,52200,3411
P,52100,1080
L,68100,11901.1
P,47301,600
L,55100,500
P,56000,5637.75
L,43300,1000
L,43000,150
,,260
P,56000,2000
P,53300,6000
P,43650,15600
L,68000,2200
P,47301,3000
L,40150,2760
P,46100,10300
L,77100,120
L,,110
,68100,3840
L,68000,2784
L,43650,1100
P,43000,15225
P,,240
L,54000,1800
P,53300,132
L,40400,24000
L,,77
P,62502,4800
P,68000,13000
L,50300,3480
L,56000,1500
P,68000,275
P,51200,240
P,53000,1180
L,81200,204
P,,120
L,47810,2130.82
P,40170,14443
L,53100,21
L,48020,12000
L,87000,10930
P,58100,1800
L,40400,24584.4
P,,1800
L,,50
P,47100,1800
P,68100,600
L,68100,1200
P,,120
P,68100,2300
P,,650
L,43300,2400
L,54000,1920
L,43000,12000
P,71750,13464
L,54000,720
L,54200,1540
L,54200,120
L,,660
L,81850,66684
P,47130,550
P,54200,10840.74
L,43650,3380
P,87000,3000
,,373
P,43200,2880
P,,1224
P,,636
L,55100,7200
P,43900,600
L,52000,15000
P,62250,6500
L,43650,2321.15
P,51000,11400
P,68000,420
P,,540
P,,1150
,43200,2965
L,68100,17500
L,6500,60
L,43650,600
P,43100,2280
P,56000,2000
P,52200,5600
L,50603,1200
L,47800,4900
,,240
P,53300,660
P,50300,840
L,54200,27697.45
P,68000,720
P,52000,2774.9
L,53300,3400
P,46000,600
P,47100,1794
L,43000,4200
P,,156
L,68000,3691
L,58200,9500
L,82000,1200
L,,384
L,68000,2170
L,43000,2375
L,25150,750
L,47000,6226.6
P,58100,300
P,51000,1800
L,57100,4200
L,,6000
L,31000,1200
L,16450,90
L,52000,1044
L,26000,165
P,51000,4200
P,43100,360
L,71760,2950
P,11900,585
L,54000,20
L,,1200
P,43000,45
P,68000,15000
L,62000,1140
P,58100,25.2
P,62254,156
P,47000,2377
P,68000,8000
P,68000,3000
P,59200,35
P,56100,845
P,68100,1000
P,87000,72
L,8000,9000
L,68000,7142.25
L,,19624
L,,156
P,62150,600
P,43000,10606.55
L,56200,6000
P,62300,696
P,,1176
L,43000,3300
L,34000,1400
P,,60
L,,390
L,47650,2200
P,5200,1269
P,62300,2800
L,53300,840
L,43200,3120
P,43200,552
P,52100,840
P,55100,43000
L,34200,1500
L,70400,1087
P,47000,9903.99
L,48020,1200
P,,780
P,59200,1440
L,21200,360
P,31400,23418.75
P,68100,1760
L,57000,500
L,40300,1540
L,68100,630
P,54200,20206.6
L,48020,2880
P,53300,7610
L,62150,600
P,51200,1620
L,21000,340
P,54200,21525.7
P,55200,972
P,54200,3000
P,50300,1650
P,47100,15819.05
L,48000,360
P,68000,1265
P,43500,1100
L,52200,300
L,68100,1500
L,70400,150
L,54200,2856
P,47500,823
L,50300,240
L,,3600
L,40000,42
P,68000,2200
P,48000,689
P,62300,3400
L,31150,1435
L,63200,3000
P,,451
P,,6000
P,43100,100
L,52000,1925
P,54200,6750
P,25200,195
P,68100,6
P,85210,2805
P,,240
L,56000,1800
L,,600
L,53300,1500
P,53100,210
L,40150,10684.8
L,56400,780
L,47610,2301.68
L,48000,1200
L,,130
,,876
P,68100,1200
P,62300,2000
L,53100,1550
L,51200,12960
P,50490,700
P,87000,6463
L,16150,56
L,51200,2500
L,68100,3400
L,53300,110
L,50000,5000
L,42700,10000
P,48000,1440
L,71800,1200
P,,6417.95
L,53300,3178
L,68100,275
P,43500,1530
P,56100,21000
P,47000,4800
P,71010,660
P,68100,6515.65
L,9100,600
L,56000,1144
P,52100,5350
P,46000,122
L,,13750
L,43000,1044
L,68100,600
P,53100,480
L,50600,825
L,43000,600
P,55100,480
P,70300,1040
P,47810,6395
L,35900,10000
P,47100,9656.02
L,68000,27500
L,53300,840
L,62518,970
L,70400,1440
L,56000,3000
P,53100,600
P,,255
P,54200,13760.03
P,56100,1860
P,53000,1500
P,43650,2600
L,62250,264
L,56000,330
P,43000,120
P,68000,120
P,,550
P,,86
L,54200,600
L,47300,960
P,43200,8382
P,68000,4570
P,53300,507
L,,1200
L,47000,1800
P,,120
P,59200,2422.05
L,47500,1550
L,76100,3531.6
P,40000,120
P,74000,180
L,43000,6000
L,52200,3424.2
P,58200,180
P,47100,150
L,43000,4758
P,68000,420
L,43000,14400
P,43650,4800
L,40300,1300
P,68100,560
P,54200,600
L,43300,10
L,40460,4200
P,47100,1500
P,40150,13200
L,43000,1284
L,77400,1200
L,,120
L,55100,70735.05
P,59200,1510
P,56100,420
L,16700,480
L,43650,12300
L,54000,980
L,62050,4000
P,53200,300
P,62100,2400
L,47100,54000
P,62250,694.2
P,43000,240
P,43200,1850
P,50480,3000
P,50300,1473.09
P,43000,11000
P,68100,240
P,54200,4485.7
P,68000,240
P,43200,600
P,54200,669
L,54200,120
P,,275
P,68000,675
L,48300,2400
P,51200,4000
L,42100,1000
P,68100,3500
L,53100,750
L,68000,1280
P,68100,348
P,48020,5050
L,68100,6780
L,,140
P,51200,240
P,54200,198
P,53200,1140
P,42300,1080
L,51000,2000
P,47100,200
L,86000,1200
L,,1900
L,56000,3100
P,40500,1440
L,52200,240
L,51200,708
P,51200,451
P,68000,2450
P,56100,120
L,54200,468
P,62050,550
P,87027,1144
P,70450,20
P,,3900
P,43000,3000
L,51100,1790
L,,648
L,,36
P,68100,58265.87
P,54200,8435.45
L,,20
P,68000,900
L,43300,130
L,54100,99
P,43100,7
P,51000,420
P,63000,700
P,62250,575
P,58100,1200
L,47650,2000
L,68000,20622
L,54200,24000
L,40000,130
L,47140,1920
L,70450,960
L,50603,3419
L,16100,600
P,47000,130
P,58100,696
P,50300,700
L,62250,550
L,68100,840
P,57100,1650.65
P,87000,420
L,88300,14400
L,,3983
L,54000,447
P,56100,1215
P,50300,910
P,68000,2400
L,57000,650
L,,1447.95
P,68100,100
P,51700,6500
P,,360
L,43900,6475
P,46000,1638
L,47100,1052.26
L,,6120
L,68100,3710
L,68000,1880
L,48020,5100
L,56000,5500
L,15350,2952
P,59200,2472
P,68000,338.4
L,43200,60
L,43000,2220
P,47620,3510
P,43200,360
,54200,877
P,,1200
L,58200,5650
L,,169
P,45600,1200
L,42700,875
P,43900,550
P,56100,462
P,47100,3600
L,52000,12000
P,82100,400
L,,720
L,53300,1300
L,62300,300
P,48000,240
L,56100,1800
L,62150,1550
P,40150,3000
P,51100,1300
P,47610,1200
L,52000,600
L,47300,1800
P,54200,960
,,1512
L,56000,16000
L,43700,1200
L,47000,7200
P,71800,600
P,68000,7431.09
L,,1778.4
P,54200,1836
L,47500,39000
L,43000,600
L,43000,585
P,,950
L,68100,5000
P,48010,360
P,56100,1200
P,62300,1200
P,55100,696
L,31300,240
P,46000,120
P,62300,180
L,43000,50900
P,68100,364
L,87007,2493.87
P,46000,2400
P,54000,600
L,57000,100
L,13200,2110
L,47810,3450
P,71800,17574.81
P,43650,300
P,53000,1296
P,53300,1360
L,24000,1885
L,55100,24500
P,53300,396
P,55100,600
L,53300,1754
P,73200,120
P,43300,350
P,43000,2400
L,53100,300
P,60000,4771
L,47000,550
L,43000,924
P,32040,100
L,68100,2000
P,51000,5724
L,47100,17466
L,60000,15000
L,45500,3000
P,53100,240
L,60000,300
P,43500,110
L,53000,300
P,51000,1300
P,48000,100
L,43000,3500
L,54200,420
L,97008,3749.9
L,68100,16000
L,43200,1710
P,54200,5000
L,43000,1000
P,68000,7700
P,68100,2800
L,62250,4600
P,54200,2500
P,71300,611
P,48000,760
P,68100,60
L,60000,17500
L,,2016
P,60000,500
L,56000,923
P,51000,500
P,56000,3000
P,43650,3600
L,52200,240
P,68100,600
P,68000,1800
L,43650,2260
L,53300,150
L,40000,3315.85
L,80100,300
L,83000,5875
P,47600,1050
L,47400,1400
P,71760,17860
P,59200,5673
P,68100,1000
P,50300,9500
P,53000,150
L,68100,200
L,,8500
L,56000,2000
L,53100,54
P,62100,7500
P,47800,45350
P,42700,1800
P,40150,1364
P,47400,20312.78
P,68100,6000
L,68000,870
L,43000,86489.7
P,48000,220
P,51200,2390
P,43000,1200
L,47650,500
P,43650,4850
P,50300,2600
P,50480,13120
P,68000,10000
P,54200,13323
P,62000,1000
P,51000,5300
P,53300,1777.15
P,59200,669.4
P,56000,5787.5
P,43100,600
P,62250,1065
P,48020,3500
P,56000,2000
P,68100,1960
P,57000,3600
P,53100,20600
P,43200,7000
P,68100,10800
L,52200,1000
P,71760,9608
L,47810,360
P,53000,1200
L,68000,925
L,47180,3000
P,40150,600
L,56000,500
L,54200,1320
L,47000,1800
L,53300,3000
L,53100,17910
L,68000,20000
P,54200,4020
L,68100,1440
L,50480,264
P,50480,5100
P,47130,7200
P,43300,250
L,68100,7500
L,5150,4570
L,53300,1000
P,50300,720
P,47100,54
L,43000,4800
L,70300,650
L,47000,200
L,51000,6850
P,68000,7000
P,68000,2000
L,68100,4000
P,47800,52000
P,50480,50000
P,51200,3700
P,62150,5500
L,63300,1500
P,54200,2400
L,40150,6000
P,68000,4867.6
P,59200,2000
P,47650,16300
P,51200,150
P,46100,550
L,50400,2500
P,,210
P,68100,600
L,31150,300
P,42000,12073.33
P,43000,1500
P,55100,2850
P,68100,2040
P,54200,1200
L,51000,21620.85
L,43100,1100
P,56000,600
P,40460,4000
P,40150,972.53
P,48300,1200
P,,3150
P,52100,1000
P,50480,600
P,43000,1387.78
L,68100,180
L,43650,7474.63
L,51100,4000
L,43000,5000
P,,60
P,59200,100
L,55300,12600
P,,2880
P,68100,3575
P,47100,3600
L,53300,26390
P,43100,420
L,48000,1800
L,,12000
L,43000,6800
P,54200,1200
P,55300,35200
P,,990
L,68100,70
P,43000,2000
L,53300,3108
P,58200,900
P,54200,2000
P,52000,500
P,53300,900
L,50490,3000
L,,1800
P,54200,24950
L,43650,5850
P,43200,1026
P,59100,1500
L,68000,18941
L,56000,1500
,54000,754
L,48000,600
L,71700,6525
L,48050,5000
P,43500,600
P,53100,64053.6
P,47100,4000
L,58100,1200
P,68100,828
L,48000,2190
P,62602,380
L,,530
L,48000,2500
P,54000,200
L,59200,102
P,68100,1680
P,55100,240
P,53300,6132
P,,1068
P,43000,2360
L,54200,5500
L,35900,5482.92
P,40150,300
P,54200,650
P,70300,408
L,54200,1572
L,40150,50600
L,43200,4003.05
P,53000,300
P,57000,150
L,53100,9600
P,53300,3000
L,62250,390
P,70200,260
P,46150,7114.8
L,,336
P,68000,1595
P,51200,509
L,,9790
P,53100,2640
P,60000,1550.56
L,48300,130
P,50300,600
L,43500,231
,,120
L,40460,1200
L,43000,3600
P,53000,400
P,59100,4150
L,50300,550
P,53100,1000
L,,49171.9
L,,1100
P,40000,1965
L,43300,5000
L,47100,15430
L,93300,1000
P,53100,2700
L,57000,120
P,53300,2300
P,53100,1200
P,68000,1200
P,53300,200
P,43900,6550
L,43650,4207.47
P,41200,600
L,43100,12000
P,58200,1100
L,68100,4270
P,48000,1270
P,56000,125
P,87000,780
L,51200,500
P,68000,22900
L,43100,110
P,87000,850
P,50200,21
P,,156
P,43000,1800
L,53300,3428
P,55100,520
P,53100,996.23
P,54200,1800
P,52100,710
L,56100,1931.25
L,54200,600
L,54200,1500
P,50400,4300
P,53100,24734
L,68100,9800
L,32100,120
P,40000,550
L,43000,4200
P,55100,16850.8
P,54100,400
P,87020,780
L,42300,1130
P,57000,1692
L,73000,600
L,,360
P,54200,3600
P,47120,2601.25
L,53300,345
L,50566,275
L,,12000
L,41200,23430.96
P,68000,184080
L,53100,3050
L,40100,2335
P,53100,200
L,,89
P,47810,7000
P,43300,1200
P,51200,626.45
L,43000,300
P,54200,2112
,,1200
L,23000,10800
L,51000,240
P,68000,415
P,43200,500
P,53100,1500
L,56000,26000
P,57100,400
P,68100,6500
P,55100,22500
P,52200,1000
P,40000,240
L,56000,3050
P,,120
P,43200,550
P,43000,1700
P,60000,1200
L,48000,4200
L,,363
L,,60
L,62000,1780
P,56100,1500
L,,1389
P,56100,396
L,,3600
P,56000,960
L,47000,1200
P,59200,290
P,58100,550
L,43200,3233.82
L,52100,576
P,,3662
P,59200,500
L,59200,850
L,,60
P,68100,1380
P,43300,420
L,53100,330
P,43650,2760
P,40150,300
L,57100,400
P,56000,1620
L,17200,456
P,43650,300
P,48000,456
P,60000,3000
P,43000,360
P,,1440
P,,11770
P,56000,2200
L,60000,6500
P,25150,516
P,68000,108
L,68100,84
P,55100,880
P,54200,1000
L,40150,13200
P,60000,15950
P,47830,660
P,,960
P,60000,6000
,43000,600
L,,216
P,68100,2400
L,54200,968.2
P,54000,540
L,31350,3600
P,43300,2200
L,58000,1000
L,55100,30
L,66000,10000
P,46150,205
P,43500,2250
L,68000,82140
P,53300,13013
L,53300,1040
L,,1242
L,62250,875
P,43000,880
P,53100,6000
L,16800,1337
L,43100,1670
P,56000,840
L,54200,1000
P,,432
L,48000,2152
L,16400,120
L,30020,70
L,57000,120
P,60000,770
L,43300,600
P,47000,183
P,68100,240
L,56100,1474
P,53100,120
L,40150,420
L,57000,1200
L,60000,2154
P,,6000
P,40000,600
P,52100,4010
L,48050,2294.23
P,43300,270
P,51000,1000
L,56000,180
L,81750,1800
L,,360
L,51200,408
P,50350,2880
P,55100,72
P,54200,663
P,43300,1200
P,,2200
L,86000,576
P,,360
L,50634,228
L,16800,120
P,56100,600
P,,1200
P,68000,7716.27
P,,1200
P,70450,2350
P,51200,6428.85
P,51200,550
P,54100,10
L,70400,2163.43
P,48020,396
P,59200,600
L,43300,200
P,47810,23000
P,43000,600
L,56000,4921
P,,770
P,,360
L,51100,25
P,53000,2000
P,43000,6030
L,,840
P,43200,200
L,43900,308
P,94300,960
L,50634,15
L,50480,2500
P,43000,1100
P,46200,40
P,87000,2110.34
P,55100,358.4
L,47300,5000
P,,360
L,6910,600
L,48000,1650
L,54200,500
P,,480
P,,1050
P,47600,1676.4
P,,140
P,34000,4200
P,62300,352
L,43700,780
P,62250,1000
P,47100,1606
P,5400,1100
L,,480
L,47810,480
P,48020,720
P,54200,1600
P,59200,920
P,50300,600
P,48300,1080
L,,715
P,40200,252
L,40400,1650
P,43000,784
L,54000,122400
L,47301,35000
P,59200,1000
P,40170,96.87
L,68100,8673.75
P,68100,505
L,62604,1386
P,56000,2400
P,51100,1483.4
P,81850,1200
L,60000,1200
P,54200,600
P,51200,1450
P,87010,1170
P,87000,1271
L,,11572.8
P,40470,500
P,60000,2300
P,53300,144
L,,240
P,53100,1500
L,50480,2049
